GPU available: True
Carga datasets
	Tiny Shakespeare
	Wikitext-2
Longitud corpus train: 10039821 caracteres
Longitud corpus valid: 1053455 caracteres
Longitud corpus test: 1186126 caracteres
Número total de tokens: 2524860
Número total de tokens: 266679
Preparando DataLoader
Se invoca el modelo
TRAIN
Iteracciones: 39449
  [Batch 39300] Loss: 4.6003
  [Batch 39400] Loss: 4.6774
[Epoch 34] Train Loss: 4.6015 | Train PPL: 99.64 | Val PPL: 195.26
Iteracciones: 39449
  [Batch 100] Loss: 4.5211
  [Batch 200] Loss: 4.5696
  [Batch 300] Loss: 4.5868
  [Batch 400] Loss: 4.6335
  [Batch 500] Loss: 4.5372
  [Batch 600] Loss: 4.5204
  [Batch 700] Loss: 4.6035
  [Batch 800] Loss: 4.6480
  [Batch 900] Loss: 4.5662
  [Batch 1000] Loss: 4.6713
  [Batch 1100] Loss: 4.5589
  [Batch 1200] Loss: 4.5185
  [Batch 1300] Loss: 4.6039
  [Batch 1400] Loss: 4.6197
  [Batch 1500] Loss: 4.5659
  [Batch 1600] Loss: 4.5524
  [Batch 1700] Loss: 4.6252
  [Batch 1800] Loss: 4.5846
  [Batch 1900] Loss: 4.5567
  [Batch 2000] Loss: 4.5896
  [Batch 2100] Loss: 4.6286
  [Batch 2200] Loss: 4.5529
  [Batch 2300] Loss: 4.5979
  [Batch 2400] Loss: 4.6238
  [Batch 2500] Loss: 4.5469
  [Batch 2600] Loss: 4.6271
  [Batch 2700] Loss: 4.5976
  [Batch 2800] Loss: 4.6086
  [Batch 2900] Loss: 4.5959
  [Batch 3000] Loss: 4.6109
  [Batch 3100] Loss: 4.4921
  [Batch 3200] Loss: 4.5900
  [Batch 3300] Loss: 4.5261
  [Batch 3400] Loss: 4.5723
  [Batch 3500] Loss: 4.6876
  [Batch 3600] Loss: 4.6491
  [Batch 3700] Loss: 4.5415
  [Batch 3800] Loss: 4.5213
  [Batch 3900] Loss: 4.6286
  [Batch 4000] Loss: 4.5864
  [Batch 4100] Loss: 4.5785
  [Batch 4200] Loss: 4.6325
  [Batch 4300] Loss: 4.5643
  [Batch 4400] Loss: 4.5728
  [Batch 4500] Loss: 4.6185
  [Batch 4600] Loss: 4.6437
  [Batch 4700] Loss: 4.6369
  [Batch 4800] Loss: 4.5460
  [Batch 4900] Loss: 4.6031
  [Batch 5000] Loss: 4.5773
  [Batch 5100] Loss: 4.5474
  [Batch 5200] Loss: 4.5982
  [Batch 5300] Loss: 4.6114
  [Batch 5400] Loss: 4.6515
  [Batch 5500] Loss: 4.5266
  [Batch 5600] Loss: 4.5630
  [Batch 5700] Loss: 4.5616
  [Batch 5800] Loss: 4.4978
  [Batch 5900] Loss: 4.5448
  [Batch 6000] Loss: 4.6147
  [Batch 6100] Loss: 4.6071
  [Batch 6200] Loss: 4.5536
  [Batch 6300] Loss: 4.6119
  [Batch 6400] Loss: 4.5719
  [Batch 6500] Loss: 4.5666
  [Batch 6600] Loss: 4.5520
  [Batch 6700] Loss: 4.5021
  [Batch 6800] Loss: 4.5988
  [Batch 6900] Loss: 4.5189
  [Batch 7000] Loss: 4.5867
  [Batch 7100] Loss: 4.5358
  [Batch 7200] Loss: 4.6064
  [Batch 7300] Loss: 4.5953
  [Batch 7400] Loss: 4.5482
  [Batch 7500] Loss: 4.5749
  [Batch 7600] Loss: 4.5898
  [Batch 7700] Loss: 4.5858
  [Batch 7800] Loss: 4.5798
  [Batch 7900] Loss: 4.5757
  [Batch 8000] Loss: 4.5824
  [Batch 8100] Loss: 4.5617
  [Batch 8200] Loss: 4.5584
  [Batch 8300] Loss: 4.6436
  [Batch 8400] Loss: 4.6128
  [Batch 8500] Loss: 4.6640
  [Batch 8600] Loss: 4.5654
  [Batch 8700] Loss: 4.5870
  [Batch 8800] Loss: 4.5499
  [Batch 8900] Loss: 4.5510
  [Batch 9000] Loss: 4.5192
  [Batch 9100] Loss: 4.5303
  [Batch 9200] Loss: 4.4998
  [Batch 9300] Loss: 4.6415
  [Batch 9400] Loss: 4.5640
  [Batch 9500] Loss: 4.5565
  [Batch 9600] Loss: 4.6098
  [Batch 9700] Loss: 4.5933
  [Batch 9800] Loss: 4.5463
  [Batch 9900] Loss: 4.5801
  [Batch 10000] Loss: 4.5979
  [Batch 10100] Loss: 4.5586
  [Batch 10200] Loss: 4.6010
  [Batch 10300] Loss: 4.5784
  [Batch 10400] Loss: 4.6245
  [Batch 10500] Loss: 4.6315
  [Batch 10600] Loss: 4.5472
  [Batch 10700] Loss: 4.6175
  [Batch 10800] Loss: 4.5800
  [Batch 10900] Loss: 4.5812
  [Batch 11000] Loss: 4.5860
  [Batch 11100] Loss: 4.6086
  [Batch 11200] Loss: 4.5480
  [Batch 11300] Loss: 4.5679
  [Batch 11400] Loss: 4.6200
  [Batch 11500] Loss: 4.5742
  [Batch 11600] Loss: 4.5944
  [Batch 11700] Loss: 4.6001
  [Batch 11800] Loss: 4.5958
  [Batch 11900] Loss: 4.5805
  [Batch 12000] Loss: 4.5526
  [Batch 12100] Loss: 4.5411
  [Batch 12200] Loss: 4.6294
  [Batch 12300] Loss: 4.5683
  [Batch 12400] Loss: 4.5875
  [Batch 12500] Loss: 4.5891
  [Batch 12600] Loss: 4.5607
  [Batch 12700] Loss: 4.5925
  [Batch 12800] Loss: 4.6403
  [Batch 12900] Loss: 4.5994
  [Batch 13000] Loss: 4.5788
  [Batch 13100] Loss: 4.5853
  [Batch 13200] Loss: 4.5692
  [Batch 13300] Loss: 4.6555
  [Batch 13400] Loss: 4.6019
  [Batch 13500] Loss: 4.6350
  [Batch 13600] Loss: 4.6186
  [Batch 13700] Loss: 4.5897
  [Batch 13800] Loss: 4.5492
  [Batch 13900] Loss: 4.6336
  [Batch 14000] Loss: 4.5106
  [Batch 14100] Loss: 4.5780
  [Batch 14200] Loss: 4.5563
  [Batch 14300] Loss: 4.5152
  [Batch 14400] Loss: 4.6299
  [Batch 14500] Loss: 4.4898
  [Batch 14600] Loss: 4.5871
  [Batch 14700] Loss: 4.5305
  [Batch 14800] Loss: 4.6157
  [Batch 14900] Loss: 4.6269
  [Batch 15000] Loss: 4.4753
  [Batch 15100] Loss: 4.5664
  [Batch 15200] Loss: 4.5487
  [Batch 15300] Loss: 4.6185
  [Batch 15400] Loss: 4.5883
  [Batch 15500] Loss: 4.5008
  [Batch 15600] Loss: 4.4603
  [Batch 15700] Loss: 4.5822
  [Batch 15800] Loss: 4.5574
  [Batch 15900] Loss: 4.5983
  [Batch 16000] Loss: 4.6257
  [Batch 16100] Loss: 4.6287
  [Batch 16200] Loss: 4.5097
  [Batch 16300] Loss: 4.5600
  [Batch 16400] Loss: 4.5634
  [Batch 16500] Loss: 4.5640
  [Batch 16600] Loss: 4.5760
  [Batch 16700] Loss: 4.5847
  [Batch 16800] Loss: 4.5977
  [Batch 16900] Loss: 4.5616
  [Batch 17000] Loss: 4.5886
  [Batch 17100] Loss: 4.5847
  [Batch 17200] Loss: 4.6009
  [Batch 17300] Loss: 4.5115
  [Batch 17400] Loss: 4.6209
  [Batch 17500] Loss: 4.5321
  [Batch 17600] Loss: 4.5359
  [Batch 17700] Loss: 4.5662
  [Batch 17800] Loss: 4.5938
  [Batch 17900] Loss: 4.5728
  [Batch 18000] Loss: 4.6120
  [Batch 18100] Loss: 4.5309
  [Batch 18200] Loss: 4.5785
  [Batch 18300] Loss: 4.4952
  [Batch 18400] Loss: 4.5420
  [Batch 18500] Loss: 4.4970
  [Batch 18600] Loss: 4.5824
  [Batch 18700] Loss: 4.5402
  [Batch 18800] Loss: 4.5806
  [Batch 18900] Loss: 4.5705
  [Batch 19000] Loss: 4.6091
  [Batch 19100] Loss: 4.5910
  [Batch 19200] Loss: 4.5961
  [Batch 19300] Loss: 4.5325
  [Batch 19400] Loss: 4.5690
  [Batch 19500] Loss: 4.5488
  [Batch 19600] Loss: 4.6205
  [Batch 19700] Loss: 4.4948
  [Batch 19800] Loss: 4.5245
  [Batch 19900] Loss: 4.5709
  [Batch 20000] Loss: 4.6188
  [Batch 20100] Loss: 4.5598
  [Batch 20200] Loss: 4.5911
  [Batch 20300] Loss: 4.5600
  [Batch 20400] Loss: 4.5816
  [Batch 20500] Loss: 4.5409
  [Batch 20600] Loss: 4.5828
  [Batch 20700] Loss: 4.5600
  [Batch 20800] Loss: 4.6345
  [Batch 20900] Loss: 4.5610
  [Batch 21000] Loss: 4.6569
  [Batch 21100] Loss: 4.5825
  [Batch 21200] Loss: 4.6071
  [Batch 21300] Loss: 4.5537
  [Batch 21400] Loss: 4.5471
  [Batch 21500] Loss: 4.5559
  [Batch 21600] Loss: 4.5559
  [Batch 21700] Loss: 4.5410
  [Batch 21800] Loss: 4.5797
  [Batch 21900] Loss: 4.5745
  [Batch 22000] Loss: 4.6339
  [Batch 22100] Loss: 4.6221
  [Batch 22200] Loss: 4.5242
  [Batch 22300] Loss: 4.6012
  [Batch 22400] Loss: 4.6048
  [Batch 22500] Loss: 4.6297
  [Batch 22600] Loss: 4.5463
  [Batch 22700] Loss: 4.6058
  [Batch 22800] Loss: 4.5469
  [Batch 22900] Loss: 4.4868
  [Batch 23000] Loss: 4.5637
  [Batch 23100] Loss: 4.5869
  [Batch 23200] Loss: 4.5487
  [Batch 23300] Loss: 4.5778
  [Batch 23400] Loss: 4.4931
  [Batch 23500] Loss: 4.5369
  [Batch 23600] Loss: 4.5411
  [Batch 23700] Loss: 4.5381
  [Batch 23800] Loss: 4.5316
  [Batch 23900] Loss: 4.5072
  [Batch 24000] Loss: 4.5174
  [Batch 24100] Loss: 4.5955
  [Batch 24200] Loss: 4.5445
  [Batch 24300] Loss: 4.5436
  [Batch 24400] Loss: 4.6320
  [Batch 24500] Loss: 4.5237
  [Batch 24600] Loss: 4.5901
  [Batch 24700] Loss: 4.5959
  [Batch 24800] Loss: 4.5907
  [Batch 24900] Loss: 4.6214
  [Batch 25000] Loss: 4.5336
  [Batch 25100] Loss: 4.6087
  [Batch 25200] Loss: 4.5758
  [Batch 25300] Loss: 4.5473
  [Batch 25400] Loss: 4.5637
  [Batch 25500] Loss: 4.5548
  [Batch 25600] Loss: 4.5166
  [Batch 25700] Loss: 4.6036
  [Batch 25800] Loss: 4.6468
  [Batch 25900] Loss: 4.5500
  [Batch 26000] Loss: 4.5721
  [Batch 26100] Loss: 4.5986
  [Batch 26200] Loss: 4.5582
  [Batch 26300] Loss: 4.5627
  [Batch 26400] Loss: 4.6473
  [Batch 26500] Loss: 4.6157
  [Batch 26600] Loss: 4.5703
  [Batch 26700] Loss: 4.5836
  [Batch 26800] Loss: 4.5597
  [Batch 26900] Loss: 4.5784
  [Batch 27000] Loss: 4.6191
  [Batch 27100] Loss: 4.5726
  [Batch 27200] Loss: 4.6239
  [Batch 27300] Loss: 4.6032
  [Batch 27400] Loss: 4.4917
  [Batch 27500] Loss: 4.5563
  [Batch 27600] Loss: 4.5388
  [Batch 27700] Loss: 4.4887
  [Batch 27800] Loss: 4.5398
  [Batch 27900] Loss: 4.4802
  [Batch 28000] Loss: 4.6076
  [Batch 28100] Loss: 4.5579
  [Batch 28200] Loss: 4.5554
  [Batch 28300] Loss: 4.5947
  [Batch 28400] Loss: 4.5679
  [Batch 28500] Loss: 4.5117
  [Batch 28600] Loss: 4.5799
  [Batch 28700] Loss: 4.5633
  [Batch 28800] Loss: 4.4745
  [Batch 28900] Loss: 4.5250
  [Batch 29000] Loss: 4.6434
  [Batch 29100] Loss: 4.5938
  [Batch 29200] Loss: 4.5501
  [Batch 29300] Loss: 4.5700
  [Batch 29400] Loss: 4.6019
  [Batch 29500] Loss: 4.5796
  [Batch 29600] Loss: 4.5791
  [Batch 29700] Loss: 4.5383
  [Batch 29800] Loss: 4.5854
  [Batch 29900] Loss: 4.4648
  [Batch 30000] Loss: 4.6286
  [Batch 30100] Loss: 4.5796
  [Batch 30200] Loss: 4.6599
  [Batch 30300] Loss: 4.5991
  [Batch 30400] Loss: 4.5830
  [Batch 30500] Loss: 4.5932
  [Batch 30600] Loss: 4.6030
  [Batch 30700] Loss: 4.5103
  [Batch 30800] Loss: 4.6149
  [Batch 30900] Loss: 4.6073
  [Batch 31000] Loss: 4.5943
  [Batch 31100] Loss: 4.5431
  [Batch 31200] Loss: 4.5590
  [Batch 31300] Loss: 4.5670
  [Batch 31400] Loss: 4.5321
  [Batch 31500] Loss: 4.6314
  [Batch 31600] Loss: 4.5488
  [Batch 31700] Loss: 4.5860
  [Batch 31800] Loss: 4.5739
  [Batch 31900] Loss: 4.6223
  [Batch 32000] Loss: 4.5427
  [Batch 32100] Loss: 4.6016
  [Batch 32200] Loss: 4.4879
  [Batch 32300] Loss: 4.6018
  [Batch 32400] Loss: 4.5353
  [Batch 32500] Loss: 4.6051
  [Batch 32600] Loss: 4.5921
  [Batch 32700] Loss: 4.5628
  [Batch 32800] Loss: 4.5558
  [Batch 32900] Loss: 4.5062
  [Batch 33000] Loss: 4.5960
  [Batch 33100] Loss: 4.5744
  [Batch 33200] Loss: 4.5475
  [Batch 33300] Loss: 4.5642
  [Batch 33400] Loss: 4.5657
  [Batch 33500] Loss: 4.5693
  [Batch 33600] Loss: 4.5529
  [Batch 33700] Loss: 4.5680
  [Batch 33800] Loss: 4.5738
  [Batch 33900] Loss: 4.5224
  [Batch 34000] Loss: 4.5624
  [Batch 34100] Loss: 4.5133
  [Batch 34200] Loss: 4.5580
  [Batch 34300] Loss: 4.5558
  [Batch 34400] Loss: 4.5659
  [Batch 34500] Loss: 4.5425
  [Batch 34600] Loss: 4.5892
  [Batch 34700] Loss: 4.5440
  [Batch 34800] Loss: 4.5289
  [Batch 34900] Loss: 4.6152
  [Batch 35000] Loss: 4.6233
  [Batch 35100] Loss: 4.5260
  [Batch 35200] Loss: 4.4891
  [Batch 35300] Loss: 4.5193
  [Batch 35400] Loss: 4.5480
  [Batch 35500] Loss: 4.6135
  [Batch 35600] Loss: 4.5695
  [Batch 35700] Loss: 4.5926
  [Batch 35800] Loss: 4.5296
  [Batch 35900] Loss: 4.5557
  [Batch 36000] Loss: 4.5718
  [Batch 36100] Loss: 4.4736
  [Batch 36200] Loss: 4.4916
  [Batch 36300] Loss: 4.5422
  [Batch 36400] Loss: 4.4679
  [Batch 36500] Loss: 4.4863
  [Batch 36600] Loss: 4.5890
  [Batch 36700] Loss: 4.5724
  [Batch 36800] Loss: 4.5073
  [Batch 36900] Loss: 4.6444
  [Batch 37000] Loss: 4.6263
  [Batch 37100] Loss: 4.5703
  [Batch 37200] Loss: 4.5751
  [Batch 37300] Loss: 4.5682
  [Batch 37400] Loss: 4.5869
  [Batch 37500] Loss: 4.5358
  [Batch 37600] Loss: 4.5506
  [Batch 37700] Loss: 4.5907
  [Batch 37800] Loss: 4.6104
  [Batch 37900] Loss: 4.5545
  [Batch 38000] Loss: 4.5865
  [Batch 38100] Loss: 4.5109
  [Batch 38200] Loss: 4.6151
  [Batch 38300] Loss: 4.5277
  [Batch 38400] Loss: 4.5630
  [Batch 38500] Loss: 4.5707
  [Batch 38600] Loss: 4.6195
  [Batch 38700] Loss: 4.5691
  [Batch 38800] Loss: 4.6339
  [Batch 38900] Loss: 4.5028
  [Batch 39000] Loss: 4.5974
  [Batch 39100] Loss: 4.4967
  [Batch 39200] Loss: 4.6132
  [Batch 39300] Loss: 4.6164
  [Batch 39400] Loss: 4.5655
[Epoch 35] Train Loss: 4.5720 | Train PPL: 96.73 | Val PPL: 193.66
Iteracciones: 39449
  [Batch 100] Loss: 4.5578
  [Batch 200] Loss: 4.6215
  [Batch 300] Loss: 4.5507
  [Batch 400] Loss: 4.5462
  [Batch 500] Loss: 4.4604
  [Batch 600] Loss: 4.5569
  [Batch 700] Loss: 4.5049
  [Batch 800] Loss: 4.5722
  [Batch 900] Loss: 4.5677
  [Batch 1000] Loss: 4.6545
  [Batch 1100] Loss: 4.4584
  [Batch 1200] Loss: 4.4702
  [Batch 1300] Loss: 4.5792
  [Batch 1400] Loss: 4.6010
  [Batch 1500] Loss: 4.4786
  [Batch 1600] Loss: 4.5103
  [Batch 1700] Loss: 4.5234
  [Batch 1800] Loss: 4.5732
  [Batch 1900] Loss: 4.5890
  [Batch 2000] Loss: 4.4918
  [Batch 2100] Loss: 4.5445
  [Batch 2200] Loss: 4.6447
  [Batch 2300] Loss: 4.6017
  [Batch 2400] Loss: 4.5247
  [Batch 2500] Loss: 4.5093
  [Batch 2600] Loss: 4.5776
  [Batch 2700] Loss: 4.5517
  [Batch 2800] Loss: 4.6033
  [Batch 2900] Loss: 4.5675
  [Batch 3000] Loss: 4.5598
  [Batch 3100] Loss: 4.5814
  [Batch 3200] Loss: 4.5319
  [Batch 3300] Loss: 4.5222
  [Batch 3400] Loss: 4.5964
  [Batch 3500] Loss: 4.6058
  [Batch 3600] Loss: 4.5534
  [Batch 3700] Loss: 4.6002
  [Batch 3800] Loss: 4.5393
  [Batch 3900] Loss: 4.5578
  [Batch 4000] Loss: 4.5238
  [Batch 4100] Loss: 4.5544
  [Batch 4200] Loss: 4.5330
  [Batch 4300] Loss: 4.5446
  [Batch 4400] Loss: 4.4710
  [Batch 4500] Loss: 4.5841
  [Batch 4600] Loss: 4.5549
  [Batch 4700] Loss: 4.6400
  [Batch 4800] Loss: 4.5860
  [Batch 4900] Loss: 4.6329
  [Batch 5000] Loss: 4.5773
  [Batch 5100] Loss: 4.5162
  [Batch 5200] Loss: 4.4968
  [Batch 5300] Loss: 4.5557
  [Batch 5400] Loss: 4.5539
  [Batch 5500] Loss: 4.6174
  [Batch 5600] Loss: 4.5444
  [Batch 5700] Loss: 4.5912
  [Batch 5800] Loss: 4.4825
  [Batch 5900] Loss: 4.5384
  [Batch 6000] Loss: 4.5560
  [Batch 6100] Loss: 4.5548
  [Batch 6200] Loss: 4.4857
  [Batch 6300] Loss: 4.5027
  [Batch 6400] Loss: 4.4823
  [Batch 6500] Loss: 4.5787
  [Batch 6600] Loss: 4.5715
  [Batch 6700] Loss: 4.5647
  [Batch 6800] Loss: 4.5422
  [Batch 6900] Loss: 4.5851
  [Batch 7000] Loss: 4.5229
  [Batch 7100] Loss: 4.5149
  [Batch 7200] Loss: 4.5819
  [Batch 7300] Loss: 4.5679
  [Batch 7400] Loss: 4.5697
  [Batch 7500] Loss: 4.5580
  [Batch 7600] Loss: 4.5744
  [Batch 7700] Loss: 4.5618
  [Batch 7800] Loss: 4.5790
  [Batch 7900] Loss: 4.5245
  [Batch 8000] Loss: 4.5608
  [Batch 8100] Loss: 4.5973
  [Batch 8200] Loss: 4.5543
  [Batch 8300] Loss: 4.5183
  [Batch 8400] Loss: 4.5916
  [Batch 8500] Loss: 4.5083
  [Batch 8600] Loss: 4.5084
  [Batch 8700] Loss: 4.5201
  [Batch 8800] Loss: 4.5343
  [Batch 8900] Loss: 4.5337
  [Batch 9000] Loss: 4.6356
  [Batch 9100] Loss: 4.5254
  [Batch 9200] Loss: 4.5160
  [Batch 9300] Loss: 4.5048
  [Batch 9400] Loss: 4.5782
  [Batch 9500] Loss: 4.5864
  [Batch 9600] Loss: 4.5196
  [Batch 9700] Loss: 4.5427
  [Batch 9800] Loss: 4.5891
  [Batch 9900] Loss: 4.5708
  [Batch 10000] Loss: 4.6489
  [Batch 10100] Loss: 4.5966
  [Batch 10200] Loss: 4.6264
  [Batch 10300] Loss: 4.5280
  [Batch 10400] Loss: 4.4531
  [Batch 10500] Loss: 4.5642
  [Batch 10600] Loss: 4.4874
  [Batch 10700] Loss: 4.5886
  [Batch 10800] Loss: 4.5306
  [Batch 10900] Loss: 4.4777
  [Batch 11000] Loss: 4.5199
  [Batch 11100] Loss: 4.6053
  [Batch 11200] Loss: 4.5707
  [Batch 11300] Loss: 4.5270
  [Batch 11400] Loss: 4.5333
  [Batch 11500] Loss: 4.5592
  [Batch 11600] Loss: 4.5455
  [Batch 11700] Loss: 4.5680
  [Batch 11800] Loss: 4.5378
  [Batch 11900] Loss: 4.5726
  [Batch 12000] Loss: 4.5906
  [Batch 12100] Loss: 4.5269
  [Batch 12200] Loss: 4.5180
  [Batch 12300] Loss: 4.5554
  [Batch 12400] Loss: 4.5682
  [Batch 12500] Loss: 4.6219
  [Batch 12600] Loss: 4.6172
  [Batch 12700] Loss: 4.5609
  [Batch 12800] Loss: 4.5622
  [Batch 12900] Loss: 4.5804
  [Batch 13000] Loss: 4.5663
  [Batch 13100] Loss: 4.6511
  [Batch 13200] Loss: 4.5450
  [Batch 13300] Loss: 4.6692
  [Batch 13400] Loss: 4.5401
  [Batch 13500] Loss: 4.5931
  [Batch 13600] Loss: 4.5668
  [Batch 13700] Loss: 4.4933
  [Batch 13800] Loss: 4.5570
  [Batch 13900] Loss: 4.5613
  [Batch 14000] Loss: 4.4692
  [Batch 14100] Loss: 4.4832
  [Batch 14200] Loss: 4.5740
  [Batch 14300] Loss: 4.5145
  [Batch 14400] Loss: 4.4919
  [Batch 14500] Loss: 4.6059
  [Batch 14600] Loss: 4.5459
  [Batch 14700] Loss: 4.6043
  [Batch 14800] Loss: 4.5274
  [Batch 14900] Loss: 4.5369
  [Batch 15000] Loss: 4.5379
  [Batch 15100] Loss: 4.5677
  [Batch 15200] Loss: 4.5501
  [Batch 15300] Loss: 4.5734
  [Batch 15400] Loss: 4.5504
  [Batch 15500] Loss: 4.5474
  [Batch 15600] Loss: 4.5103
  [Batch 15700] Loss: 4.4683
  [Batch 15800] Loss: 4.5465
  [Batch 15900] Loss: 4.5770
  [Batch 16000] Loss: 4.5227
  [Batch 16100] Loss: 4.5694
  [Batch 16200] Loss: 4.5533
  [Batch 16300] Loss: 4.5678
  [Batch 16400] Loss: 4.5267
  [Batch 16500] Loss: 4.5013
  [Batch 16600] Loss: 4.4988
  [Batch 16700] Loss: 4.5511
  [Batch 16800] Loss: 4.5385
  [Batch 16900] Loss: 4.5396
  [Batch 17000] Loss: 4.5511
  [Batch 17100] Loss: 4.4981
  [Batch 17200] Loss: 4.5255
  [Batch 17300] Loss: 4.5338
  [Batch 17400] Loss: 4.5207
  [Batch 17500] Loss: 4.4890
  [Batch 17600] Loss: 4.5417
  [Batch 17700] Loss: 4.5152
  [Batch 17800] Loss: 4.5012
  [Batch 17900] Loss: 4.5240
  [Batch 18000] Loss: 4.6050
  [Batch 18100] Loss: 4.4484
  [Batch 18200] Loss: 4.5071
  [Batch 18300] Loss: 4.4450
  [Batch 18400] Loss: 4.4750
  [Batch 18500] Loss: 4.6355
  [Batch 18600] Loss: 4.5502
  [Batch 18700] Loss: 4.5068
  [Batch 18800] Loss: 4.5100
  [Batch 18900] Loss: 4.5050
  [Batch 19000] Loss: 4.5356
  [Batch 19100] Loss: 4.5616
  [Batch 19200] Loss: 4.5494
  [Batch 19300] Loss: 4.5222
  [Batch 19400] Loss: 4.5326
  [Batch 19500] Loss: 4.4735
  [Batch 19600] Loss: 4.5922
  [Batch 19700] Loss: 4.5805
  [Batch 19800] Loss: 4.4538
  [Batch 19900] Loss: 4.4794
  [Batch 20000] Loss: 4.4808
  [Batch 20100] Loss: 4.5438
  [Batch 20200] Loss: 4.5032
  [Batch 20300] Loss: 4.4845
  [Batch 20400] Loss: 4.5861
  [Batch 20500] Loss: 4.5137
  [Batch 20600] Loss: 4.5634
  [Batch 20700] Loss: 4.5410
  [Batch 20800] Loss: 4.5668
  [Batch 20900] Loss: 4.6088
  [Batch 21000] Loss: 4.5746
  [Batch 21100] Loss: 4.5252
  [Batch 21200] Loss: 4.5800
  [Batch 21300] Loss: 4.4941
  [Batch 21400] Loss: 4.5664
  [Batch 21500] Loss: 4.5279
  [Batch 21600] Loss: 4.5200
  [Batch 21700] Loss: 4.4882
  [Batch 21800] Loss: 4.6088
  [Batch 21900] Loss: 4.4813
  [Batch 22000] Loss: 4.5800
  [Batch 22100] Loss: 4.5999
  [Batch 22200] Loss: 4.5860
  [Batch 22300] Loss: 4.6089
  [Batch 22400] Loss: 4.5827
  [Batch 22500] Loss: 4.5382
  [Batch 22600] Loss: 4.5554
  [Batch 22700] Loss: 4.5658
  [Batch 22800] Loss: 4.5202
  [Batch 22900] Loss: 4.5202
  [Batch 23000] Loss: 4.4802
  [Batch 23100] Loss: 4.5280
  [Batch 23200] Loss: 4.5069
  [Batch 23300] Loss: 4.5462
  [Batch 23400] Loss: 4.4737
  [Batch 23500] Loss: 4.5556
  [Batch 23600] Loss: 4.5039
  [Batch 23700] Loss: 4.5538
  [Batch 23800] Loss: 4.6024
  [Batch 23900] Loss: 4.5896
  [Batch 24000] Loss: 4.5108
  [Batch 24100] Loss: 4.5359
  [Batch 24200] Loss: 4.5810
  [Batch 24300] Loss: 4.4807
  [Batch 24400] Loss: 4.5335
  [Batch 24500] Loss: 4.5729
  [Batch 24600] Loss: 4.4404
  [Batch 24700] Loss: 4.5249
  [Batch 24800] Loss: 4.5161
  [Batch 24900] Loss: 4.5473
  [Batch 25000] Loss: 4.5505
  [Batch 25100] Loss: 4.5510
  [Batch 25200] Loss: 4.5449
  [Batch 25300] Loss: 4.5013
  [Batch 25400] Loss: 4.5650
  [Batch 25500] Loss: 4.5836
  [Batch 25600] Loss: 4.4720
  [Batch 25700] Loss: 4.5605
  [Batch 25800] Loss: 4.5331
  [Batch 25900] Loss: 4.5819
  [Batch 26000] Loss: 4.5307
  [Batch 26100] Loss: 4.5277
  [Batch 26200] Loss: 4.5894
  [Batch 26300] Loss: 4.5151
  [Batch 26400] Loss: 4.5567
  [Batch 26500] Loss: 4.5176
  [Batch 26600] Loss: 4.5458
  [Batch 26700] Loss: 4.5166
  [Batch 26800] Loss: 4.5152
  [Batch 26900] Loss: 4.5301
  [Batch 27000] Loss: 4.5589
  [Batch 27100] Loss: 4.5844
  [Batch 27200] Loss: 4.5746
  [Batch 27300] Loss: 4.4916
  [Batch 27400] Loss: 4.4869
  [Batch 27500] Loss: 4.5607
  [Batch 27600] Loss: 4.5170
  [Batch 27700] Loss: 4.5288
  [Batch 27800] Loss: 4.4702
  [Batch 27900] Loss: 4.5279
  [Batch 28000] Loss: 4.4995
  [Batch 28100] Loss: 4.4714
  [Batch 28200] Loss: 4.4369
  [Batch 28300] Loss: 4.4698
  [Batch 28400] Loss: 4.5374
  [Batch 28500] Loss: 4.5095
  [Batch 28600] Loss: 4.5403
  [Batch 28700] Loss: 4.5787
  [Batch 28800] Loss: 4.5288
  [Batch 28900] Loss: 4.5483
  [Batch 29000] Loss: 4.5634
  [Batch 29100] Loss: 4.5585
  [Batch 29200] Loss: 4.5229
  [Batch 29300] Loss: 4.5813
  [Batch 29400] Loss: 4.5126
  [Batch 29500] Loss: 4.5843
  [Batch 29600] Loss: 4.6249
  [Batch 29700] Loss: 4.5164
  [Batch 29800] Loss: 4.4940
  [Batch 29900] Loss: 4.5191
  [Batch 30000] Loss: 4.4738
  [Batch 30100] Loss: 4.5774
  [Batch 30200] Loss: 4.5899
  [Batch 30300] Loss: 4.5466
  [Batch 30400] Loss: 4.5842
  [Batch 30500] Loss: 4.5846
  [Batch 30600] Loss: 4.6290
  [Batch 30700] Loss: 4.5638
  [Batch 30800] Loss: 4.4920
  [Batch 30900] Loss: 4.5466
  [Batch 31000] Loss: 4.4852
  [Batch 31100] Loss: 4.5807
  [Batch 31200] Loss: 4.5590
  [Batch 31300] Loss: 4.5258
  [Batch 31400] Loss: 4.5054
  [Batch 31500] Loss: 4.5474
  [Batch 31600] Loss: 4.5004
  [Batch 31700] Loss: 4.5310
  [Batch 31800] Loss: 4.5198
  [Batch 31900] Loss: 4.6168
  [Batch 32000] Loss: 4.5255
  [Batch 32100] Loss: 4.4839
  [Batch 32200] Loss: 4.5364
  [Batch 32300] Loss: 4.4972
  [Batch 32400] Loss: 4.5338
  [Batch 32500] Loss: 4.5288
  [Batch 32600] Loss: 4.5121
  [Batch 32700] Loss: 4.5176
